date,season,competition,stage,home_team_raw,away_team_raw,home_team,away_team,home_goals,away_goals,result,home_elo_before,away_elo_before,elo_diff,home_ppg_5_before,home_goals_for_5_before,home_goals_against_5_before,home_goal_difference_5_before,home_venue_ppg_5_before,home_venue_goals_for_5_before,home_venue_goals_against_5_before,home_venue_goal_difference_5_before,home_ppg_10_before,home_goals_for_10_before,home_goals_against_10_before,home_goal_difference_10_before,home_venue_ppg_10_before,home_venue_goals_for_10_before,home_venue_goals_against_10_before,home_venue_goal_difference_10_before,home_days_since_match_before,home_matches_last_7_before,home_matches_last_14_before,home_matches_last_30_before,home_opponent_adjusted_goal_difference_38_before,home_goals_against_top_opponents_38_before,home_ppg_top_opponents_38_before,home_ucl_matches_before,away_ppg_5_before,away_goals_for_5_before,away_goals_against_5_before,away_goal_difference_5_before,away_venue_ppg_5_before,away_venue_goals_for_5_before,away_venue_goals_against_5_before,away_venue_goal_difference_5_before,away_ppg_10_before,away_goals_for_10_before,away_goals_against_10_before,away_goal_difference_10_before,away_venue_ppg_10_before,away_venue_goals_for_10_before,away_venue_goals_against_10_before,away_venue_goal_difference_10_before,away_days_since_match_before,away_matches_last_7_before,away_matches_last_14_before,away_matches_last_30_before,away_opponent_adjusted_goal_difference_38_before,away_goals_against_top_opponents_38_before,away_ppg_top_opponents_38_before,away_ucl_matches_before,is_champions_league,is_new_ucl_format,ppg_5_diff,goals_for_5_diff,goals_against_5_diff,goal_difference_5_diff,venue_ppg_5_diff,venue_goals_for_5_diff,venue_goals_against_5_diff,venue_goal_difference_5_diff,ppg_10_diff,goals_for_10_diff,goals_against_10_diff,goal_difference_10_diff,venue_ppg_10_diff,venue_goals_for_10_diff,venue_goals_against_10_diff,venue_goal_difference_10_diff,rest_days_diff,matches_last_7_diff,matches_last_14_diff,matches_last_30_diff,opponent_adjusted_goal_difference_38_diff,goals_against_top_opponents_38_diff,ppg_top_opponents_38_diff,ucl_experience_matches_diff,home_away_goal_difference_balance_diff
2018-09-21,2018_19,La Liga,,Huesca,Sociedad,Huesca,Sociedad,0,1,0,1495.218303665744,1512.230702962551,-17.01239929680696,1.0,1.5,3.0,-1.5,0.0,0.0,1.0,-1.0,1.0,1.5,3.0,-1.5,0.0,0.0,1.0,-1.0,7,1,1,3,-1.3399427493091054,8.0,0.0,0,0.8,1.2,1.6,-0.4,0.8,1.0,1.4,-0.4,1.3,1.5,1.4,0.1,0.9,0.7,1.1,-0.4,6,1,1,3,0.12674102430459128,2.2,0.9,0,0,0,0.19999999999999996,0.30000000000000004,1.4,-1.1,-0.8,-1.0,-0.3999999999999999,-0.6,-0.30000000000000004,0.0,1.6,-1.6,-0.9,-0.7,-0.10000000000000009,-0.6,1,0,0,0,-1.4666837736136966,5.8,-0.9,0,1.0
2018-09-21,2018_19,Ligue 1,,Monaco,Nimes,Monaco,Nimes,1,1,1,1627.3447385662269,1506.501178067327,120.84356049889992,0.4,1.0,1.6,-0.6,1.0,0.8,1.0,-0.2,1.5,1.4,1.0,0.4,2.0,1.7,1.0,0.7,3,2,2,4,0.5947150467290664,2.6666666666666665,0.8888888888888888,19,1.4,2.4,2.4,0.0,1.3333333333333333,2.3333333333333335,2.3333333333333335,0.0,1.4,2.4,2.4,0.0,1.3333333333333333,2.3333333333333335,2.3333333333333335,0.0,5,1,1,3,0.15423248014758995,2.5,1.5,0,0,0,-0.9999999999999999,-1.4,-0.7999999999999998,-0.6,-0.33333333333333326,-1.5333333333333334,-1.3333333333333335,-0.2,0.10000000000000009,-1.0,-1.4,0.4,0.6666666666666667,-0.6333333333333335,-1.3333333333333335,0.7,-2,1,1,1,0.44048256658147644,0.16666666666666652,-0.6111111111111112,19,0.29999999999999993
2018-09-21,2018_19,Serie A,,Sassuolo,Empoli,Sassuolo,Empoli,3,1,2,1509.4697241669203,1403.1673630384112,106.30236112850936,1.4,1.8,1.6,0.2,2.4,1.6,0.8,0.8,1.9,1.5,1.3,0.2,1.6,1.2,1.1,0.1,5,1,1,3,-0.5137279448107983,2.0714285714285716,1.0714285714285714,0,0.8,0.8,1.0,-0.2,0.8,1.2,1.6,-0.4,1.0,1.2,1.4,-0.2,0.7,0.8,1.9,-1.1,5,1,1,3,-0.7513312921635128,1.8571428571428572,0.5,0,0,0,0.5999999999999999,1.0,0.6000000000000001,0.4,1.5999999999999999,0.40000000000000013,-0.8,1.2000000000000002,0.8999999999999999,0.30000000000000004,-0.09999999999999987,0.4,0.9000000000000001,0.3999999999999999,-0.7999999999999998,1.2000000000000002,0,0,0,0,0.2376033473527145,0.2142857142857144,0.5714285714285714,0,0.8000000000000002
2018-09-22,2018_19,Bundesliga,,Augsburg,Werder Bremen,Augsburg,Werder Bremen,2,3,0,1468.6984411756405,1515.0573745712386,-46.358933395598115,0.8,1.0,1.6,-0.6,0.8,1.2,2.0,-0.8,1.0,1.0,1.4,-0.4,1.1,1.3,1.6,-0.3,7,1,1,3,-0.03800739393885499,1.7777777777777777,0.6666666666666666,0,1.8,1.2,0.8,0.4,1.8,1.6,1.4,0.2,1.4,1.1,1.1,0.0,1.3,1.4,1.6,-0.2,6,1,1,3,-0.04665273722925894,1.8888888888888888,0.6666666666666666,0,0,0,-1.0,-0.19999999999999996,0.8,-1.0,-1.0,-0.40000000000000013,0.6000000000000001,-1.0,-0.3999999999999999,-0.10000000000000009,0.2999999999999998,-0.4,-0.19999999999999996,-0.09999999999999987,0.0,-0.09999999999999998,1,0,0,0,0.00864534329040395,-0.11111111111111116,0.0,0,0.30000000000000004
2018-09-22,2018_19,Bundesliga,,Hertha,M'gladbach,Hertha,M'gladbach,4,2,2,1508.9759809713116,1526.3785122279796,-17.402531256668,1.4,1.6,2.2,-0.6,1.6,1.4,1.8,-0.4,1.5,1.6,1.6,0.0,1.4,1.2,1.4,-0.2,7,1,1,3,-0.08531052086961495,1.0,1.625,0,2.0,1.8,1.0,0.8,0.6,0.8,1.8,-1.0,1.8,1.6,1.2,0.4,0.6,0.6,1.6,-1.0,7,1,1,3,-0.026714579365998737,2.1818181818181817,1.0909090909090908,12,0,0,-0.6000000000000001,-0.19999999999999996,1.2000000000000002,-1.4,1.0,0.5999999999999999,0.0,0.6,-0.30000000000000004,0.0,0.40000000000000013,-0.4,0.7999999999999999,0.6,-0.20000000000000018,0.8,0,0,0,0,-0.05859594150361622,-1.1818181818181817,0.5340909090909092,-12,1.2000000000000002
2018-09-22,2018_19,Bundesliga,,Hoffenheim,Dortmund,Hoffenheim,Dortmund,1,1,1,1564.085044260563,1592.7912760779232,-28.70623181736005,1.4,2.0,1.8,0.2,3.0,3.4,0.6,2.8,1.7,2.1,1.5,0.6,2.5,2.7,1.0,1.7,3,2,2,4,0.4739161879389486,1.8571428571428572,1.7142857142857142,1,2.0,1.8,1.0,0.8,1.0,0.6,1.2,-0.6,1.7,1.8,1.0,0.8,1.3,0.9,1.6,-0.7,4,1,2,4,0.22731082847895823,2.4545454545454546,0.8181818181818182,17,0,0,-0.6000000000000001,0.19999999999999996,0.8,-0.6000000000000001,2.0,2.8,-0.6,3.4,0.0,0.30000000000000004,0.5,-0.20000000000000007,1.2,1.8000000000000003,-0.6000000000000001,2.4,-1,1,0,0,0.24660535945999035,-0.5974025974025974,0.896103896103896,-16,2.6
2018-09-22,2018_19,Bundesliga,,Nurnberg,Hannover,Nurnberg,Hannover,2,0,2,1489.5813986659632,1427.382354683802,62.19904398216113,0.6666666666666666,0.6666666666666666,1.0,-0.3333333333333333,1.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,-0.3333333333333333,1.0,1.0,1.0,0.0,6,1,1,3,-0.3634229861495337,,,0,1.0,1.6,1.6,0.0,0.4,1.4,2.2,-0.8,0.9,1.4,1.9,-0.5,0.5,1.0,1.6,-0.6,7,1,1,3,-0.2768292660217558,2.1818181818181817,0.7272727272727273,0,0,0,-0.33333333333333337,-0.9333333333333335,-0.6000000000000001,-0.3333333333333333,0.6,-0.3999999999999999,-1.2000000000000002,0.8,-0.2333333333333334,-0.7333333333333333,-0.8999999999999999,0.16666666666666669,0.5,0.0,-0.6000000000000001,0.6,-1,0,0,0,-0.08659372012777794,,,0,0.4333333333333333
2018-09-22,2018_19,Bundesliga,,Schalke 04,Bayern Munich,Schalke 04,Bayern Munich,0,2,0,1546.594879461242,1777.9930635104458,-231.3981840492038,0.8,0.8,1.4,-0.6,1.6,1.0,0.8,0.2,1.2,1.3,1.4,-0.1,1.8,1.2,0.8,0.4,4,2,2,4,0.33141930292122485,1.75,1.25,1,2.4,2.4,1.2,1.2,2.6,2.6,0.6,2.0,2.2,2.5,1.2,1.3,2.5,2.7,0.8,1.9,3,2,2,4,1.8815019371719965,0.8181818181818182,2.3636363636363638,35,0,0,-1.5999999999999999,-1.5999999999999999,0.19999999999999996,-1.7999999999999998,-1.0,-1.6,0.20000000000000007,-1.8,-1.0000000000000002,-1.2,0.19999999999999996,-1.4000000000000001,-0.7,-1.5000000000000002,0.0,-1.5,1,0,0,0,-1.5500826342507716,0.9318181818181818,-1.1136363636363638,-34,-0.09999999999999987
2018-09-22,2018_19,Bundesliga,,Wolfsburg,Freiburg,Wolfsburg,Freiburg,1,3,0,1465.307627131326,1450.9977621158027,14.3098650155232,2.0,2.4,1.8,0.6,1.6,1.8,1.4,0.4,1.5,1.5,1.5,0.0,0.9,1.3,1.6,-0.3,7,1,1,3,-0.2354551551745516,1.2222222222222223,1.1111111111111112,10,0.8,1.4,2.2,-0.8,0.0,0.4,2.2,-1.8,0.7,1.0,2.0,-1.0,0.4,0.7,1.7,-1.0,6,1,1,3,-0.7719411464078668,2.4545454545454546,0.8181818181818182,0,0,0,1.2,1.0,-0.40000000000000013,1.4,1.6,1.4,-0.8000000000000003,2.2,0.8,0.5,-0.5,1.0,0.5,0.6000000000000001,-0.09999999999999987,0.7,1,0,0,0,0.5364859912333152,-1.2323232323232323,0.29292929292929293,10,-0.30000000000000004
2018-09-22,2018_19,La Liga,,Celta,Valladolid,Celta,Valladolid,3,3,1,1514.02573709946,1488.0330445607367,25.992692538723304,2.0,2.2,1.4,0.8,1.8,1.8,1.0,0.8,1.3,1.6,2.1,-0.5,2.0,1.9,0.8,1.1,5,1,1,3,0.17753517229306737,2.0,0.7692307692307693,0,0.5,0.0,0.5,-0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.5,-0.5,1.0,0.0,0.0,0.0,6,1,1,3,-0.2972068106574234,1.0,0.0,0,0,0,1.5,2.2,0.8999999999999999,1.3,0.8,1.8,1.0,0.8,0.8,1.6,1.6,0.0,1.0,1.9,0.8,1.1,-1,0,0,0,0.47474198295049075,1.0,0.7692307692307693,0,1.1
2018-09-22,2018_19,La Liga,,Eibar,Leganes,Eibar,Leganes,1,0,2,1507.9948102312237,1433.908320449614,74.08648978160954,1.0,1.2,1.6,-0.4,1.2,0.8,1.0,-0.2,1.5,1.2,1.0,0.2,1.3,1.1,1.0,0.1,7,1,1,3,-0.06796039256135067,1.7692307692307692,1.0,0,0.8,1.4,2.2,-0.8,0.0,1.2,2.6,-1.4,0.5,1.1,2.1,-1.0,0.1,0.7,2.5,-1.8,6,1,1,3,-0.4563139260005874,2.0,0.6666666666666666,0,0,0,0.19999999999999996,-0.19999999999999996,-0.6000000000000001,0.4,1.2,-0.3999999999999999,-1.6,1.2,1.0,0.09999999999999987,-1.1,1.2,1.2,0.40000000000000013,-1.5,1.9000000000000001,1,0,0,0,0.38835353343923673,-0.23076923076923084,0.33333333333333337,0,0.7000000000000002
2018-09-22,2018_19,La Liga,,Getafe,Ath Madrid,Getafe,Ath Madrid,0,2,0,1528.9786446965563,1681.7160147687566,-152.7373700722003,2.0,1.0,0.4,0.6,1.6,0.8,0.4,0.4,2.0,1.0,0.5,0.5,1.5,1.0,0.4,0.6,6,1,1,3,0.3933524553213557,1.1538461538461537,1.1538461538461537,0,1.6,1.0,1.0,0.0,2.0,1.0,0.8,0.2,1.6,0.9,0.9,0.0,1.4,1.2,1.3,-0.1,4,2,2,4,0.8664457966543113,1.0,1.4,32,0,0,0.3999999999999999,0.0,-0.6,0.6,-0.3999999999999999,-0.19999999999999996,-0.4,0.2,0.3999999999999999,0.09999999999999998,-0.4,0.5,0.10000000000000009,-0.19999999999999996,-0.9,0.7,2,-1,-1,-1,-0.4730933413329556,0.15384615384615374,-0.24615384615384617,-32,0.19999999999999996
2018-09-22,2018_19,La Liga,,Real Madrid,Espanol,Real Madrid,Espanol,1,0,2,1779.9924944985928,1532.5527133020564,247.4397811965364,2.6,2.8,0.6,2.2,3.0,3.6,0.4,3.2,2.1,2.9,1.1,1.8,2.1,2.5,1.0,1.5,3,2,2,4,1.6371310052765526,1.4375,1.75,40,2.0,1.2,0.6,0.6,2.0,1.4,0.6,0.8,2.0,1.5,0.6,0.9,1.2,0.8,0.9,-0.1,6,1,1,3,0.08564697036294008,0.9230769230769231,1.3076923076923077,0,0,0,0.6000000000000001,1.5999999999999999,0.0,1.6,1.0,2.2,-0.19999999999999996,2.4000000000000004,0.10000000000000009,1.4,0.5000000000000001,0.9,0.9000000000000001,1.7,0.09999999999999998,1.6,-3,1,1,1,1.5514840349136125,0.5144230769230769,0.4423076923076923,40,0.7000000000000001
2018-09-22,2018_19,La Liga,,Vallecano,Alaves,Vallecano,Alaves,1,5,0,1454.7752866502733,1526.3938543278948,-71.61856767762151,1.2,1.2,1.6,-0.4,1.8,2.0,1.8,0.2,1.0,1.1,1.5,-0.4,1.7,1.9,1.7,0.2,8,0,1,2,-0.4674242046889483,3.375,0.375,0,1.4,0.6,1.0,-0.4,1.8,1.6,0.8,0.8,1.6,1.4,0.9,0.5,1.3,1.1,1.3,-0.2,6,1,1,3,-0.02533805839978438,1.8,0.6,0,0,0,-0.19999999999999996,0.6,0.6000000000000001,0.0,0.0,0.3999999999999999,1.0,-0.6000000000000001,-0.6000000000000001,-0.2999999999999998,0.6,-0.9,0.3999999999999999,0.7999999999999998,0.3999999999999999,0.4,2,-1,0,-1,-0.44208614628916393,1.575,-0.22499999999999998,0,1.3
2018-09-22,2018_19,Ligue 1,,Angers,Toulouse,Angers,Toulouse,0,0,1,1463.2801667712868,1464.770020465486,-1.4898536941993823,1.2,1.6,1.8,-0.2,1.0,1.2,1.6,-0.4,1.0,1.2,1.7,-0.5,1.2,1.3,1.4,-0.1,7,1,1,3,-0.28840180047938746,2.3,0.5,0,2.0,1.2,1.4,-0.2,0.8,1.0,2.2,-1.2,1.4,1.3,1.7,-0.4,0.9,0.8,1.6,-0.8,7,1,1,3,-0.32114498937687314,1.8181818181818181,0.45454545454545453,0,0,0,-0.8,0.40000000000000013,0.40000000000000013,0.0,0.19999999999999996,0.19999999999999996,-0.6000000000000001,0.7999999999999999,-0.3999999999999999,-0.10000000000000009,0.0,-0.09999999999999998,0.29999999999999993,0.5,-0.20000000000000018,0.7000000000000001,0,0,0,0,0.032743188897485676,0.4818181818181817,0.04545454545454547,0,0.8
2018-09-22,2018_19,Ligue 1,,Lille,Nantes,Lille,Nantes,2,1,2,1480.129858018566,1490.6596124386776,-10.529754420111658,2.0,1.8,0.8,1.0,2.6,2.6,1.0,1.6,1.9,1.8,1.8,0.0,1.5,1.7,1.4,0.3,7,1,1,3,-0.44844737604391155,2.1818181818181817,0.5454545454545454,0,1.0,1.0,1.6,-0.6,1.2,1.2,1.6,-0.4,1.2,0.9,1.3,-0.4,1.2,1.4,1.4,0.0,6,1,1,3,-0.12781044522400406,1.7,0.6,0,0,0,1.0,0.8,-0.8,1.6,1.4000000000000001,1.4000000000000001,-0.6000000000000001,2.0,0.7,0.9,0.5,0.4,0.30000000000000004,0.30000000000000004,0.0,0.3,1,0,0,0,-0.3206369308199075,0.4818181818181817,-0.054545454545454564,0,-0.10000000000000003
2018-09-22,2018_19,Ligue 1,,Montpellier,Nice,Montpellier,Nice,1,0,2,1503.160110986261,1555.4161916700812,-52.256080683819846,1.6,1.0,0.8,0.2,0.6,0.6,1.0,-0.4,1.3,0.9,0.8,0.1,0.9,1.0,1.3,-0.3,7,1,1,3,0.19668541641083698,0.8181818181818182,1.0,0,1.4,0.8,1.4,-0.6,1.0,1.2,1.4,-0.2,1.4,1.3,1.4,-0.1,1.3,1.6,1.3,0.3,8,0,1,3,-0.060861144034882415,2.4444444444444446,0.7777777777777778,0,0,0,0.20000000000000018,0.19999999999999996,-0.5999999999999999,0.8,-0.4,-0.6,-0.3999999999999999,-0.2,-0.09999999999999987,-0.4,-0.5999999999999999,0.2,-0.4,-0.6000000000000001,0.0,-0.6,-1,1,0,0,0.2575465604457194,-1.6262626262626263,0.2222222222222222,0,-0.8
2018-09-22,2018_19,Ligue 1,,Reims,Dijon,Reims,Dijon,0,0,1,1447.138119343352,1484.77185196865,-37.63373262529808,1.4,0.6,1.0,-0.4,1.8,1.8,1.2,0.6,1.0,1.0,1.4,-0.4,1.6,1.6,1.1,0.5,6,1,1,3,-0.481998172269239,1.4,2.0,0,1.8,1.8,1.2,0.6,1.4,1.8,1.4,0.4,1.5,1.8,1.8,0.0,1.3,1.4,1.5,-0.1,7,1,1,3,-0.21147007733020057,3.5,0.5,0,0,0,-0.40000000000000013,-1.2000000000000002,-0.19999999999999996,-1.0,0.40000000000000013,0.0,-0.19999999999999996,0.19999999999999996,-0.5,-0.8,-0.40000000000000013,-0.4,0.30000000000000004,0.20000000000000018,-0.3999999999999999,0.6,-1,0,0,0,-0.27052809493903845,-2.1,1.5,0,1.0
2018-09-22,2018_19,Ligue 1,,St Etienne,Caen,St Etienne,Caen,2,1,2,1531.2468270833128,1429.7813227294234,101.4655043538894,1.2,0.6,1.2,-0.6,2.0,2.0,1.0,1.0,1.5,1.2,1.1,0.1,1.9,1.9,1.1,0.8,8,0,1,3,-0.18172121162183055,2.4444444444444446,0.3333333333333333,0,1.2,1.2,1.4,-0.2,0.8,1.0,2.2,-1.2,0.8,0.9,1.6,-0.7,0.5,0.6,2.1,-1.5,7,1,1,3,-0.6614165331384586,2.25,0.25,0,0,0,0.0,-0.6,-0.19999999999999996,-0.39999999999999997,1.2,1.0,-1.2000000000000002,2.2,0.7,0.29999999999999993,-0.5,0.7999999999999999,1.4,1.2999999999999998,-1.0,2.3,1,-1,0,0,0.4796953215166281,0.19444444444444464,0.08333333333333331,0,1.5
2018-09-22,2018_19,Ligue 1,,Strasbourg,Amiens,Strasbourg,Amiens,3,1,2,1448.9603908865038,1472.7526683549895,-23.792277468485736,1.0,1.2,1.4,-0.2,1.0,1.4,1.6,-0.2,0.9,1.2,1.6,-0.4,1.0,1.2,1.6,-0.4,7,1,1,3,-0.4691252681247621,2.3,1.1,0,0.8,1.4,1.6,-0.2,0.4,0.2,1.4,-1.2,1.2,1.5,1.3,0.2,0.9,0.6,1.2,-0.6,7,1,1,3,-0.05264648705110231,1.5,0.6,0,0,0,0.19999999999999996,-0.19999999999999996,-0.20000000000000018,0.0,0.6,1.2,0.20000000000000018,1.0,-0.29999999999999993,-0.30000000000000004,0.30000000000000004,-0.6000000000000001,0.09999999999999998,0.6,0.40000000000000013,0.19999999999999996,0,0,0,0,-0.41647878107365977,0.7999999999999998,0.5000000000000001,0,0.8
2018-09-22,2018_19,Premier League,,Brighton,Tottenham,Brighton,Tottenham,1,2,0,1479.2188237032044,1680.195822513442,-200.97699881023755,1.0,1.4,1.8,-0.4,1.8,1.6,1.2,0.4,1.0,1.0,1.7,-0.7,1.8,1.7,1.5,0.2,5,1,1,3,-0.3982162428782812,2.1538461538461537,0.7692307692307693,0,1.2,1.8,1.4,0.4,1.2,1.4,1.2,0.2,1.8,1.9,1.3,0.6,1.9,1.8,1.0,0.8,4,2,2,4,0.9431912017977339,1.6153846153846154,1.3076923076923077,15,0,0,-0.19999999999999996,-0.40000000000000013,0.40000000000000013,-0.8,0.6000000000000001,0.20000000000000018,0.0,0.2,-0.8,-0.8999999999999999,0.3999999999999999,-1.2999999999999998,-0.09999999999999987,-0.10000000000000009,0.5,-0.6000000000000001,1,-1,-1,-1,-1.3414074446760151,0.5384615384615383,-0.5384615384615384,-15,0.6999999999999997
2018-09-22,2018_19,Premier League,,Burnley,Bournemouth,Burnley,Bournemouth,4,0,2,1465.6954169738324,1517.480624692471,-51.78520771863896,0.2,0.6,2.0,-1.4,0.2,0.6,1.8,-1.2,0.3,0.6,2.0,-1.4,0.9,0.9,1.4,-0.5,6,1,1,3,-0.2253450388397314,2.2,0.2,0,2.0,2.0,1.4,0.6,1.2,1.0,1.8,-0.8,1.6,1.4,1.5,-0.1,1.2,1.3,1.7,-0.4,7,1,1,3,-0.08970691388132643,2.090909090909091,0.5454545454545454,0,0,0,-1.8,-1.4,0.6000000000000001,-2.0,-1.0,-0.4,0.0,-0.3999999999999999,-1.3,-0.7999999999999999,0.5,-1.2999999999999998,-0.29999999999999993,-0.4,-0.30000000000000004,-0.09999999999999998,-1,0,0,0,-0.13563812495840497,0.10909090909090935,-0.3454545454545454,0,1.1999999999999997
2018-09-22,2018_19,Premier League,,Cardiff,Man City,Cardiff,Man City,0,5,0,1475.786594264428,1734.471286709849,-258.684692445421,0.4,0.6,1.8,-1.2,0.5,1.0,1.5,-0.5,0.4,0.6,1.8,-1.2,0.5,1.0,1.5,-0.5,7,1,1,3,-1.1158970900292193,3.5,0.0,0,2.0,2.6,1.0,1.6,2.6,2.2,0.6,1.6,2.3,2.3,0.7,1.6,2.5,2.3,0.7,1.6,3,2,2,4,1.5134330151629325,1.5454545454545454,1.6363636363636365,31,0,0,-1.6,-2.0,0.8,-2.8,-2.1,-1.2000000000000002,0.9,-2.1,-1.9,-1.6999999999999997,1.1,-2.8,-2.0,-1.2999999999999998,0.8,-2.1,4,-1,-1,-1,-2.629330105192152,1.9545454545454546,-1.6363636363636365,-31,0.6999999999999997
2018-09-22,2018_19,Premier League,,Crystal Palace,Newcastle,Crystal Palace,Newcastle,0,0,1,1484.7099472938671,1456.4135822223352,28.29636507153191,1.2,0.8,1.2,-0.4,1.8,2.0,1.2,0.8,1.9,1.6,0.9,0.7,1.3,1.5,1.3,0.2,7,1,1,3,-0.009472130646050488,2.1538461538461537,0.5384615384615384,0,0.2,0.8,1.6,-0.8,0.2,0.4,1.2,-0.8,0.4,0.8,1.3,-0.5,0.6,0.8,1.5,-0.7,7,1,1,3,-0.235031511331677,1.6666666666666667,0.6666666666666666,0,0,0,1.0,0.0,-0.40000000000000013,0.4,1.6,1.6,0.0,1.6,1.5,0.8,-0.4,1.2,0.7000000000000001,0.7,-0.19999999999999996,0.8999999999999999,0,0,0,0,0.2255593806856265,0.487179487179487,-0.1282051282051282,0,-0.30000000000000004
2018-09-22,2018_19,Premier League,,Fulham,Watford,Fulham,Watford,1,1,1,1491.1652452659275,1480.182340292425,10.982904973502857,0.8,1.4,2.4,-1.0,1.5,2.0,2.0,0.0,0.8,1.4,2.4,-1.0,1.5,2.0,2.0,0.0,7,1,1,3,-0.7933181506872083,3.0,0.0,0,2.4,2.0,1.0,1.0,0.6,0.6,2.0,-1.4,1.6,1.2,1.0,0.2,0.4,0.4,2.0,-1.6,7,1,1,3,-0.2440256128909302,2.3333333333333335,0.8333333333333334,0,0,0,-1.5999999999999999,-0.6000000000000001,1.4,-2.0,0.9,1.4,0.0,1.4,-0.8,0.19999999999999996,1.4,-1.2,1.1,1.6,0.0,1.6,0,0,0,0,-0.5492925377962782,0.6666666666666665,-0.8333333333333334,0,2.8
2018-09-22,2018_19,Premier League,,Leicester,Huddersfield,Leicester,Huddersfield,3,1,2,1500.896272429096,1440.6625275028118,60.23374492628409,1.2,1.6,1.8,-0.2,1.4,1.2,1.0,0.2,1.0,1.5,2.2,-0.7,1.3,1.2,1.0,0.2,7,1,1,3,-0.002910199047989842,2.272727272727273,0.7272727272727273,10,0.4,0.4,2.2,-1.8,0.8,0.8,1.8,-1.0,0.7,0.4,1.5,-1.1,0.7,0.6,1.7,-1.1,7,1,1,3,-0.9551206164859043,2.5714285714285716,0.35714285714285715,0,0,0,0.7999999999999999,1.2000000000000002,-0.40000000000000013,1.6,0.5999999999999999,0.3999999999999999,-0.8,1.2,0.30000000000000004,1.1,0.7000000000000002,0.40000000000000013,0.6000000000000001,0.6,-0.7,1.3,0,0,0,0,0.9522104174379145,-0.2987012987012987,0.37012987012987014,10,0.8999999999999999
2018-09-22,2018_19,Premier League,,Liverpool,Southampton,Liverpool,Southampton,3,0,2,1720.254222625717,1462.4485415035265,257.80568112219066,3.0,2.0,0.8,1.2,2.6,2.4,0.4,2.0,2.1,2.1,1.2,0.9,2.6,2.8,0.4,2.4,4,2,2,4,1.7344158406712111,2.0,1.6666666666666667,14,1.0,1.2,1.2,0.0,1.6,1.0,0.6,0.4,1.3,1.0,0.9,0.1,1.2,1.1,1.5,-0.4,5,1,1,3,-0.39844021548235853,1.9166666666666667,0.25,0,0,0,2.0,0.8,-0.3999999999999999,1.2,1.0,1.4,-0.19999999999999996,1.6,0.8,1.1,0.29999999999999993,0.8,1.4000000000000001,1.6999999999999997,-1.1,2.8,-1,1,1,1,2.1328560561535697,0.08333333333333326,1.4166666666666667,14,1.9999999999999998
2018-09-22,2018_19,Premier League,,Man United,Wolves,Man United,Wolves,1,1,1,1660.4136873901518,1515.2110917332648,145.20259565688707,1.8,1.8,1.4,0.4,1.8,1.0,1.2,-0.2,1.9,1.4,1.0,0.4,2.1,1.4,1.0,0.4,3,2,2,4,0.6787375637547095,1.4545454545454546,1.4545454545454546,15,1.6,1.0,1.0,0.0,1.5,0.5,1.0,-0.5,1.6,1.0,1.0,0.0,1.5,0.5,1.0,-0.5,6,1,1,3,0.10663388927991761,1.0,1.0,0,0,0,0.19999999999999996,0.8,0.3999999999999999,0.4,0.30000000000000004,0.5,0.19999999999999996,0.3,0.2999999999999998,0.3999999999999999,0.0,0.4,0.6000000000000001,0.8999999999999999,0.0,0.9,-3,1,1,1,0.5721036744747919,0.4545454545454546,0.4545454545454546,15,0.5
2018-09-22,2018_19,Serie A,,Fiorentina,Spal,Fiorentina,Spal,3,0,2,1555.6248142413638,1499.545509098836,56.0793051425278,1.4,1.8,1.6,0.2,1.8,2.6,1.2,1.4,1.3,1.8,1.6,0.2,1.9,1.7,0.8,0.9,3,2,2,4,0.34829639619676445,1.6153846153846154,0.8461538461538461,0,2.4,1.4,0.4,1.0,1.4,1.0,0.8,0.2,1.9,1.3,0.8,0.5,1.2,1.0,1.1,-0.1,5,1,1,3,-0.3090700357470048,1.8461538461538463,0.6153846153846154,0,0,0,-1.0,0.40000000000000013,1.2000000000000002,-0.8,0.40000000000000013,1.6,0.3999999999999999,1.2,-0.5999999999999999,0.5,0.8,-0.3,0.7,0.7,-0.30000000000000004,1.0,-2,1,1,1,0.6573664319437693,-0.23076923076923084,0.23076923076923073,0,1.3
2018-09-22,2018_19,Serie A,,Parma,Cagliari,Parma,Cagliari,2,0,2,1497.6906423239454,1457.467175025408,40.22346729853757,1.0,1.0,1.25,-0.25,0.5,1.5,2.0,-0.5,1.0,1.0,1.25,-0.25,0.5,1.5,2.0,-0.5,7,1,1,3,-0.06200789651762362,1.0,1.5,0,1.6,1.0,1.0,0.0,1.2,0.6,2.0,-1.4,1.2,0.7,1.4,-0.7,1.0,0.7,1.6,-0.9,6,1,1,3,-0.6798924641881906,1.7857142857142858,1.0,0,0,0,-0.6000000000000001,0.0,0.25,-0.25,-0.7,0.9,0.0,0.8999999999999999,-0.19999999999999996,0.30000000000000004,-0.1499999999999999,0.44999999999999996,-0.5,0.8,0.3999999999999999,0.4,1,0,0,0,0.617884567670567,-0.7857142857142858,0.5,0,-0.04999999999999993
